NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Christina Meador,December 2019, I do not regret anything! My partner and I always wanted to visit. But seriously tell all your friends! BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,90
Frans Larson,March 2018, But the owner was cool. The town was very cute. The place smelled very bad! Very much worth it. The view form the back porch was to die for. The owner has the best style. But seriously tell all your friends!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,90
Dylan Ring,January 2011, BE WARNED! You can tell the owner really likes bears. This place is awesome! BEST TRIP EVER! Why didn't I find this place sooner? I want my money back. The view form the back porch was to die for. NO INDOOR PLUMBING!! The owner has the best style. And I would do it again! But seriously tell all your friends! The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,90
Tyler Bailey,September 2012, But the owner was cool. BE WARNED! The town was very cute. And I would do it again! The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,90
Zach McCain,December 2015, The owner has the best style. Very much worth it. The torcher chamber was a bit too much. NO INDOOR PLUMBING!! My partner and I always wanted to visit. The view form the back porch was to die for. Why didn't I find this place sooner? BEST TRIP EVER! The place smelled very bad! I want my money back. The town was very cute. We had so much fun! But the owner was cool. BE WARNED! It was quite a drive from the airport. I do not regret anything! I came here for my honemoon. I wish I could have stayed longer. And I would do it again! But seriously tell all your friends! This place is awesome! The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,90
John Anderton,November 2010, Why didn't I find this place sooner? I wish I could have stayed longer. I came here for my honemoon. The place smelled very bad! Very much worth it. My partner and I always wanted to visit. The torcher chamber was a bit too much. But the owner was cool. But seriously tell all your friends! BEST TRIP EVER! The owner has the best style. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,90
Elene Mikaberidze,February 2016, The view form the back porch was to die for. The town was very cute. BEST TRIP EVER! I want my money back. The torcher chamber was a bit too much. But the owner was cool. My partner and I always wanted to visit. You can tell the owner really likes bears. NO INDOOR PLUMBING!! BE WARNED! I came here for my honemoon. The place smelled very bad! The owner has the best style. And I would do it again! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,90
Fabian Yee,May 2012, My partner and I always wanted to visit. BE WARNED! It was quite a drive from the airport. I want my money back. But seriously tell all your friends! The place smelled very bad! I do not regret anything! The torcher chamber was a bit too much. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,90
John Campbell,January 2020, The torcher chamber was a bit too much. I came here for my honemoon. And I would do it again! But the owner was cool. The view form the back porch was to die for. My partner and I always wanted to visit. The town was very cute. The owner has the best style. NO INDOOR PLUMBING!! But seriously tell all your friends! This place is awesome! I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. BE WARNED! I want my money back. Why didn't I find this place sooner? The place smelled very bad! I do not regret anything! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,91
Christina Meador,June 2011, My partner and I always wanted to visit. The place smelled very bad! I wish I could have stayed longer. The view form the back porch was to die for. BEST TRIP EVER! Very much worth it. I came here for my honemoon. I do not regret anything! The owner wouldn't let me bring my pet bear. And I would do it again! But the owner was cool. This place is awesome! But seriously tell all your friends! You can tell the owner really likes bears. The owner has the best style. Why didn't I find this place sooner? I want my money back. We had so much fun! The torcher chamber was a bit too much. NO INDOOR PLUMBING!! It was quite a drive from the airport. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,91
Zain Padela,September 2009, BEST TRIP EVER! The torcher chamber was a bit too much. I came here for my honemoon. The town was very cute. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,91
Fabian Yee,July 2010, But seriously tell all your friends! The view form the back porch was to die for. The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,91
Nick Mendini,December 2019, BE WARNED! I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,91
Michael Wetterauer,February 2014, The town was very cute. My partner and I always wanted to visit. The view form the back porch was to die for. I do not regret anything! NO INDOOR PLUMBING!! And I would do it again! I want my money back. The owner has the best style. It was quite a drive from the airport. You can tell the owner really likes bears. I wish I could have stayed longer. BEST TRIP EVER! BE WARNED! I came here for my honemoon. The owner wouldn't let me bring my pet bear. The place smelled very bad! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,91
Michael Chen,August 2016, It was quite a drive from the airport. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,92
Nick Mendini,August 2011, And I would do it again! But seriously tell all your friends! Why didn't I find this place sooner? The torcher chamber was a bit too much. It was quite a drive from the airport. You can tell the owner really likes bears. I wish I could have stayed longer. My partner and I always wanted to visit. I want my money back. We had so much fun! NO INDOOR PLUMBING!! BE WARNED! The owner has the best style. I do not regret anything! The view form the back porch was to die for. But the owner was cool. The town was very cute. Very much worth it. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,92
Rebecca Wiegel,August 2014, Very much worth it. The torcher chamber was a bit too much. My partner and I always wanted to visit. I came here for my honemoon. We had so much fun! It was quite a drive from the airport. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,92
Sam Goldie,July 2011, Very much worth it. And I would do it again! NO INDOOR PLUMBING!! It was quite a drive from the airport. My partner and I always wanted to visit. The view form the back porch was to die for. I do not regret anything! The owner has the best style. BEST TRIP EVER! I wish I could have stayed longer. But the owner was cool. You can tell the owner really likes bears. But seriously tell all your friends! This place is awesome! The town was very cute. The place smelled very bad! Why didn't I find this place sooner? The torcher chamber was a bit too much. I came here for my honemoon. We had so much fun! The owner wouldn't let me bring my pet bear. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,92
Parker Stafford,May 2013, Very much worth it. You can tell the owner really likes bears. BE WARNED! I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,93
Alysa Shin,June 2017, This place is awesome! We had so much fun! You can tell the owner really likes bears. Why didn't I find this place sooner? But seriously tell all your friends! The view form the back porch was to die for. Very much worth it. The torcher chamber was a bit too much. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,93
Mukhtar Bahadory,August 2014, The owner has the best style. BEST TRIP EVER! NO INDOOR PLUMBING!! It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,93
Leah Cardon,February 2018, This place is awesome! The owner wouldn't let me bring my pet bear. I came here for my honemoon. I wish I could have stayed longer. The view form the back porch was to die for. The owner has the best style. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,93
